,phone
1302,+61 29 037 2587
1303,+54 11 5256 4183
1304,+32 2 894 7400
1305,+65 3157 3039
1306,+17323791038
1307,+22222222
1308,+9297871386
1309,+3892141339
1310,+13348644341
1311,+18702385735
1312,+17075653800
1313,+27274999
1314,+1979897163
1315,+17075653700
1316,+17075653905
1317,+2009761168
1318,+15306231215
1319,+15306238398
1320,+17192675555
1321,+18608287036
1322,+18608287000
1323,+18608287080
1324,+18607396931
1325,+12036304000
1326,+12033411000
1327,+12038798100
1328,+19124223391
1329,+19124223552
1330,+19124227158
1331,+89118223
1332,+891202707
1333,+891551791
1334,+14349469321
1335,+7032287010
1336,+17035222116
1337,+17032284375
1338,+17032480626
1339,+1 646 490 1679
1340,+12025593900
1341,+18006213900
1342,+441993814500
1343,+1 609 258 4900
1344,+86 10 8457 8802
1345,+860185478802
1346,+44 1993 814500
1347,+16092584900
1348,+16176273864
1349,+16176273395
1350,+16176273170
1351,+16176273237
1352,+16176271332
1353,+61 03 9902 0400
1354,+61 3 9905 3009
1355,+61 3 9902 6010
1356,+61 2 8295 2917
1357,+61 3 9902 6011
1358,+1128 5255 8454
1359,+61 7 3340 9888
1360,+888888888
1361,+44 1732 353 427
1362,+61 2 867 1444
1363,+41814175111
1364,+44 1223 764 984
1365,+44 1223 764 267
1366,+65 6518 8364
1367,+65 6516 8364
1368,+918076042671
1369,+855884290569
1370,+2349036417079
1371,+18554377836
1372,+13102959403
1373,+1120109
1374,+1014644
1375,+1032904
1376,+1120110
1377,+1119289
1378,+9798455141
1379,+41 22 791 2222
1380,+27 21 447 7565
1381,+442034575774
1382,+27214477565
1383,+1 224 249 3522
1384,+44 2034 575 774
1385,+12242493522
1386,+12029946948
1387,+17318817900
1388,+18669272234
1389,+1 202 483 1248
1390,+4373272720
1391,+31206389901
1392,+441162577000
1393,+39 02 59902055
